,date,meantemp,humidity,wind_speed,meanpressure,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7
457,2014-04-03,25.0,48.0,10.425,1010.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
458,2014-04-04,25.85714286,47.85714286,11.91428571,1009.857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
459,2014-04-05,27.375,44.0,9.2625,1008.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
460,2014-04-06,30.125,45.25,6.7125,1007.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
461,2014-04-07,27.25,47.625,12.9625,1009.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
462,2014-04-08,25.75,41.875,12.725,1010.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
463,2014-04-09,25.75,35.25,12.7375,1010.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
464,2014-04-10,26.375,29.25,12.5,1010.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
465,2014-04-11,28.14285714,29.0,10.05714286,1008.571429,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
466,2014-04-12,29.125,39.875,5.1,1007.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
467,2014-04-13,26.875,40.375,15.5125,1009.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
468,2014-04-14,27.625,46.625,5.35,1010.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
469,2014-04-15,29.0,48.125,2.55,1009.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
470,2014-04-16,27.125,53.625,4.4,1008.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
471,2014-04-17,26.375,49.625,9.25,1007.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
472,2014-04-18,24.25,64.375,14.3375,1011.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
473,2014-04-19,25.625,57.875,5.1,1011.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
474,2014-04-20,27.0,48.0,4.6375,1010.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
475,2014-04-21,28.0,33.125,8.8125,1010.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
476,2014-04-22,29.375,29.375,12.5,1011.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
477,2014-04-23,29.125,37.0,6.025,1009.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
478,2014-04-24,29.375,35.875,7.875,1005.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
479,2014-04-25,30.625,34.375,8.1125,1006.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
480,2014-04-26,31.5,32.0,8.1125,1006.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
481,2014-04-27,30.625,30.0,8.35,1007.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
482,2014-04-28,31.5,27.875,10.1875,1005.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
483,2014-04-29,32.125,28.875,8.325,1003.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
484,2014-04-30,33.25,25.5,5.3375,1003.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
485,2014-05-01,34.875,22.5,9.7375,1001.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
486,2014-05-02,34.375,24.75,6.4875,1001.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
487,2014-05-03,31.75,33.375,6.475,1003.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
488,2014-05-04,31.875,34.375,5.8,1003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
489,2014-05-05,29.75,53.25,9.0375,1005.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
490,2014-05-06,29.57142857,51.14285714,6.885714286,1006.857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
491,2014-05-07,31.75,48.625,1.85,1004.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
492,2014-05-08,31.375,43.0,10.6625,1002.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
493,2014-05-09,30.5,39.625,6.4875,1000.428571,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
494,2014-05-10,30.0,37.625,7.8875,1000.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
495,2014-05-11,29.625,40.375,7.65,1004.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
496,2014-05-12,28.0,53.375,10.8875,1004.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
497,2014-05-13,25.25,65.75,9.9625,1008.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
498,2014-05-14,26.875,55.25,8.575,1006.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
499,2014-05-15,29.5,39.875,11.125,1004.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
500,2014-05-16,31.125,40.25,9.4875,1003.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
501,2014-05-17,29.875,47.625,7.175,1007.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
502,2014-05-18,31.5,35.375,13.9,1007.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
503,2014-05-19,32.375,29.5,11.575,1006.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
504,2014-05-20,31.125,34.0,7.6375,1006.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
505,2014-05-21,33.0,32.5,9.7125,1002.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
506,2014-05-22,33.25,33.375,11.1125,999.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
507,2014-05-23,34.625,32.75,19.45,1000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
508,2014-05-24,31.5,50.5,6.725,1004.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
509,2014-05-25,31.5,43.25,16.4375,1005.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
510,2014-05-26,30.125,54.125,4.175,1007.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
511,2014-05-27,31.875,49.75,2.55,1004.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
512,2014-05-28,33.625,44.5,3.95,1001.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
513,2014-05-29,35.25,40.125,4.4,999.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
514,2014-05-30,33.125,44.5,11.5875,999.5714286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
515,2014-05-31,34.625,39.0,6.4875,999.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
516,2014-06-01,32.75,34.25,16.2,1003.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
517,2014-06-02,32.75,41.375,4.6375,1003.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
518,2014-06-03,34.875,33.625,6.4875,1000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
519,2014-06-04,35.25,33.125,7.1875,998.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
520,2014-06-05,36.875,26.875,8.5625,996.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
521,2014-06-06,37.5,27.625,10.2,994.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
522,2014-06-07,38.5,22.75,13.1875,994.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
523,2014-06-08,37.625,26.25,6.725,993.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
524,2014-06-09,37.875,32.125,6.025,993.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
525,2014-06-10,37.25,20.875,12.0375,994.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
526,2014-06-11,37.625,23.125,14.8125,995.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
527,2014-06-12,32.875,39.25,24.325,997.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
528,2014-06-13,30.25,55.125,16.6625,997.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
529,2014-06-14,30.5,66.875,6.4875,997.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
530,2014-06-15,33.875,52.0,8.1,997.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
531,2014-06-16,36.375,41.375,10.8875,995.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
532,2014-06-17,36.875,42.125,15.9625,994.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
533,2014-06-18,33.875,58.0,10.425,994.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
534,2014-06-19,35.75,47.875,10.8875,993.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
535,2014-06-20,38.0,36.125,17.825,991.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
536,2014-06-21,36.875,40.125,9.7375,993.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
537,2014-06-22,34.5,46.75,4.4,996.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
538,2014-06-23,32.125,49.75,6.7125,996.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
539,2014-06-24,33.0,46.25,10.1875,995.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
540,2014-06-25,32.25,53.25,13.2,997.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
541,2014-06-26,32.5,60.375,3.2375,1001.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
542,2014-06-27,34.75,48.5,9.4875,1001.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
543,2014-06-28,34.875,49.0,5.7875,999.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
544,2014-06-29,33.0,57.75,9.7125,997.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
545,2014-06-30,32.0,67.75,3.25,997.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
546,2014-07-01,31.375,65.125,6.25,1000.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
547,2014-07-02,29.5,71.375,5.7875,1001.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
548,2014-07-03,28.875,75.125,5.0875,998.2857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
549,2014-07-04,31.38888889,69.0,4.333333333,998.7777778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
550,2014-07-05,34.70588235,52.05882353,9.202941176,1000.705882,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
551,2014-07-06,30.625,61.125,3.7125,1000.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
552,2014-07-07,34.0,48.75,5.5625,998.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
553,2014-07-08,35.0,39.5,9.725,996.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
554,2014-07-09,36.0,37.125,13.65,996.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
555,2014-07-10,36.125,38.75,11.3375,996.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
556,2014-07-11,36.625,38.625,8.7875,996.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
557,2014-07-12,35.875,51.375,5.3375,996.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
558,2014-07-13,31.625,69.75,6.025,998.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
559,2014-07-14,32.375,67.875,6.725,997.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
560,2014-07-15,33.125,62.625,8.825,996.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
561,2014-07-16,32.625,63.0,10.45,997.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
562,2014-07-17,30.75,74.25,6.725,996.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
563,2014-07-18,27.25,83.875,2.55,994.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
564,2014-07-19,29.875,71.0,6.25,995.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
565,2014-07-20,30.875,68.875,6.2625,996.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
566,2014-07-21,32.125,65.5,4.65,996.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
567,2014-07-22,31.625,69.75,7.175,997.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
568,2014-07-23,30.625,72.875,8.1125,997.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
569,2014-07-24,30.5,63.625,12.0375,998.7142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
570,2014-07-25,30.75,63.25,9.9625,1000.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
571,2014-07-26,32.5,61.5,7.175,1001.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
572,2014-07-27,31.71428571,65.42857143,6.25,1001.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
573,2014-07-28,30.0,75.75,18.05,999.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
574,2014-07-29,30.25,69.875,5.7875,999.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
575,2014-07-30,31.875,65.75,4.175,999.5714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
576,2014-07-31,32.5,65.75,7.425,999.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
577,2014-08-01,33.25,59.5,6.5,998.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
578,2014-08-02,30.125,77.75,0.925,997.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
579,2014-08-03,31.5,66.25,5.7875,995.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
580,2014-08-04,30.5,69.75,5.1,996.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
581,2014-08-05,29.75,77.5,1.85,997.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
582,2014-08-06,32.125,65.0,5.5625,996.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
583,2014-08-07,31.125,65.375,6.95,997.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
584,2014-08-08,31.0,67.875,6.0125,998.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
585,2014-08-09,29.23529412,80.47058824,6.652941176,1001.647059,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
586,2014-08-10,28.5,89.90625,5.225,1002.15625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
587,2014-08-11,31.125,72.125,3.0125,999.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
588,2014-08-12,32.125,57.5,8.3375,998.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
589,2014-08-13,32.125,57.71428571,20.825,998.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
590,2014-08-14,30.375,57.5,18.5125,997.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
591,2014-08-15,31.125,54.875,14.5875,998.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
592,2014-08-16,30.42857143,59.85714286,8.35,1002.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
593,2014-08-17,31.375,53.875,7.1875,1003.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
594,2014-08-18,31.875,56.625,5.5625,1005.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
595,2014-08-19,33.0,52.42857143,6.885714286,1004.857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
596,2014-08-20,33.25,47.125,8.7875,1002.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
597,2014-08-21,32.5,43.0,10.8875,1001.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
598,2014-08-22,33.0,47.125,8.5625,1002.857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
599,2014-08-23,33.125,45.75,9.2625,1003.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
600,2014-08-24,33.125,46.25,11.35,1002.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
601,2014-08-25,33.875,46.625,7.875,1002.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
602,2014-08-26,34.125,40.25,9.9625,1001.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
603,2014-08-27,33.85714286,44.71428571,8.1125,1001.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
604,2014-08-28,29.625,67.75,6.725,1003.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
605,2014-08-29,30.375,69.25,3.7,1003.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
606,2014-08-30,28.625,78.125,4.1625,1002.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
607,2014-08-31,27.625,86.125,4.4125,1001.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
608,2014-09-01,29.42857143,65.85714286,15.5125,1001.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
609,2014-09-02,29.25,71.0,10.425,1001.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
610,2014-09-03,28.625,77.875,15.0375,1001.428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
611,2014-09-04,27.875,80.75,9.275,1000.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
612,2014-09-05,26.5,85.75,8.3375,1000.142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
613,2014-09-06,28.5,76.875,2.0875,1002.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
614,2014-09-07,31.0,67.625,1.4,1003.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
615,2014-09-08,31.25,66.375,3.475,1003.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
616,2014-09-09,31.0,70.125,1.85,1002.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
617,2014-09-10,28.75,77.5,4.875,1003.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
618,2014-09-11,26.57142857,85.71428571,17.825,1005.571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
619,2014-09-12,28.5,73.0,1.625,1005.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
620,2014-09-13,29.375,68.25,4.1625,1004.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
621,2014-09-14,29.125,65.5,6.7125,1004.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
622,2014-09-15,29.625,63.125,6.7125,1004.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
623,2014-09-16,30.625,65.125,6.25,1002.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
624,2014-09-17,30.625,61.875,7.4,1002.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
625,2014-09-18,30.5,62.375,6.7125,1003.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
626,2014-09-19,31.0,56.625,4.175,1003.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
627,2014-09-20,31.125,55.75,4.4,1002.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
628,2014-09-21,30.5,54.875,5.5625,1003.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
629,2014-09-22,30.625,50.0,13.4375,1004.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
630,2014-09-23,31.0,47.0,30.68571429,1004.285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
631,2014-09-24,29.625,53.0,8.1,1006.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
632,2014-09-25,30.0,52.5,9.725,1007.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
633,2014-09-26,30.0,52.5,5.7875,1008.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
634,2014-09-27,30.5,46.875,8.8,1009.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
635,2014-09-28,30.25,48.875,7.175,1009.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
636,2014-09-29,30.5,48.75,7.4125,1009.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
637,2014-09-30,30.625,50.125,6.7125,1009.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
638,2014-10-01,30.42857143,52.85714286,3.171428571,1010.428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
639,2014-10-02,30.375,53.375,2.7875,1009.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
640,2014-10-03,30.5,52.625,1.85,1008.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
641,2014-10-04,31.0,53.5,0.0,1008.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
642,2014-10-05,30.625,56.125,0.0,1010.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
643,2014-10-06,30.625,56.75,0.0,1010.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
644,2014-10-07,31.0,59.375,1.1625,1008.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
645,2014-10-08,28.75,52.75,3.7125,1009.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
646,2014-10-09,27.625,49.875,3.2375,1010.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
647,2014-10-10,27.125,57.375,3.2375,1008.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
648,2014-10-11,25.71428571,57.14285714,6.9375,1008.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
649,2014-10-12,26.0,58.625,0.4625,1008.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
650,2014-10-13,27.625,59.75,8.8,1009.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
651,2014-10-14,24.5,67.625,5.325,1010.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
652,2014-10-15,24.5,68.0,3.2625,1013.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
653,2014-10-16,23.0,58.875,4.8625,1014.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
654,2014-10-17,25.0,47.66666667,25.0125,1013.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
655,2014-10-18,24.0,56.14285714,21.3,1012.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
656,2014-10-19,23.75,57.75,4.1625,1012.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
657,2014-10-20,24.75,55.625,4.4,1013.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
658,2014-10-21,25.625,56.125,2.0875,1014.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
659,2014-10-22,25.75,64.875,0.4625,1014.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
660,2014-10-23,25.25,66.0,0.925,1012.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
661,2014-10-24,25.5,67.5,1.85,1011.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
662,2014-10-25,25.25,67.125,0.925,1012.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
663,2014-10-26,25.125,65.5,2.0875,1014.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
664,2014-10-27,24.875,62.875,1.8625,1013.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
665,2014-10-28,25.125,64.75,2.5625,1012.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
666,2014-10-29,24.75,65.75,1.625,1012.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
667,2014-10-30,23.875,61.375,1.85,1014.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
668,2014-10-31,23.375,58.25,3.7125,1013.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
669,2014-11-01,22.5,50.875,5.325,1014.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
670,2014-11-02,22.875,49.125,7.1875,1014.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
671,2014-11-03,23.375,52.75,4.1625,1013.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
672,2014-11-04,23.625,56.625,3.9375,1012.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
673,2014-11-05,22.75,56.25,4.625,1012.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
674,2014-11-06,23.0,56.25,6.25,1011.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
675,2014-11-07,24.0,66.125,2.3125,1012.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
676,2014-11-08,23.875,66.25,1.625,1014.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
677,2014-11-09,24.125,56.375,4.1625,1015.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
678,2014-11-10,21.375,52.125,3.475,1014.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
679,2014-11-11,19.25,55.125,2.325,1014.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
680,2014-11-12,19.625,52.0,2.3125,1015.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
681,2014-11-13,18.5,50.5,3.2375,1016.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
682,2014-11-14,18.375,43.0,7.4125,1016.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
683,2014-11-15,18.625,44.75,2.775,1014.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
684,2014-11-16,18.25,47.625,2.55,1015.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
685,2014-11-17,17.75,51.75,2.775,1016.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
686,2014-11-18,17.625,53.0,2.0875,1017.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
687,2014-11-19,17.5,58.125,1.1625,1016.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
688,2014-11-20,20.375,54.625,3.025,1013.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
689,2014-11-21,18.25,62.125,3.2375,1012.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
690,2014-11-22,19.875,58.875,1.625,1011.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
691,2014-11-23,17.125,57.375,1.3875,1014.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
692,2014-11-24,16.875,52.25,4.175,1016.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
693,2014-11-25,16.5,51.5,2.55,1014.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
